Id,Entry,Date,UserID
552,o,"2019-05-29 17:28:39.926990",1
553,*run,"2019-05-29 17:28:42.285689",3
554,"*chewing robots","2019-05-29 17:28:51.635483",1
555,w,"2019-05-29 17:29:08.194356",1
556,bw,"2019-05-29 17:29:25.727774",1
557,y,"2019-05-29 17:29:35.577949",1
558,y,"2019-05-29 17:29:37.472142",3
559,g,"2019-05-29 17:29:49.177177",1
560,g,"2019-05-29 17:29:53.677088",3
561,o,"2019-05-29 17:30:02.677435",1
562,s,"2019-05-29 17:30:08.174524",3
563,r,"2019-05-29 17:30:17.983801",1
564,hi,"2019-05-29 17:30:21.876372",6
565,?,"2019-05-29 17:30:32.232560",3
566,w,"2019-05-29 17:30:43.229867",1
567,s,"2019-05-29 17:30:45.170438",6
568,b,"2019-05-29 17:30:49.175816",3
569,o,"2019-05-29 17:30:58.770917",1
570,o,"2019-05-29 17:31:03.681556",3
571,?vision,"2019-05-29 17:31:08.162026",3
572,s,"2019-05-29 17:31:13.041900",1
573,+,"2019-05-29 17:31:16.777911",6
574,s,"2019-05-29 17:31:16.892281",3
575,w,"2019-05-29 17:31:27.690704",1
576,b,"2019-05-29 17:31:28.480065",3
577,o,"2019-05-29 17:31:39.972685",1
578,*planting,"2019-05-29 17:31:52.749619",1
579,*pumping,"2019-05-29 17:31:58.987369",1
580,*husteling,"2019-05-29 17:32:01.981667",1
581,*waiting,"2019-05-29 17:32:06.595276",3
582,g,"2019-05-29 17:32:06.872907",1
583,*crying,"2019-05-29 17:32:14.194267",3
584,bc,"2019-05-29 17:32:24.090251",3
585,w,"2019-05-29 17:32:35.870053",1
586,o,"2019-05-29 17:33:03.481696",1
587,g,"2019-05-29 17:33:06.476743",3
588,y,"2019-05-29 17:33:17.242660",1
589,y,"2019-05-29 17:33:19.287637",3
590,"He really turns","2019-05-29 17:33:26.991337",1
591,"he's good","2019-05-29 17:33:28.080687",3
592,j,"2019-05-29 17:33:32.365252",1
593,j,"2019-05-29 17:33:37.699306",3
594,w,"2019-05-29 17:33:45.773796",1
595,w,"2019-05-29 17:33:51.290744",3
596,c,"2019-05-29 17:33:57.974173",1
597,+,"2019-05-29 17:34:13.388282",3
598,*Muting,"2019-05-29 17:34:26.368057",1
599,w,"2019-05-29 17:34:28.631567",1
600,s,"2019-05-29 17:34:45.794565",1
601,b,"2019-05-29 17:35:23.043887",1
602,b,"2019-05-29 17:35:24.811315",3
603,-,"2019-05-29 17:35:28.773669",3
604,*playing,"2019-05-29 17:35:31.625534",1
605,r,"2019-05-29 17:35:34.114438",1
606,c,"2019-05-29 17:35:35.235403",3
607,o,"2019-05-29 17:35:42.864809",1
608,s,"2019-05-29 17:35:44.404264",3
609,g,"2019-05-29 17:35:56.934762",1
610,?kill,"2019-05-29 17:36:16.600707",3
611,*chanting,"2019-05-29 17:36:20.310598",1
612,*clapping,"2019-05-29 17:36:33.807139",1
613,?,"2019-05-29 17:36:38.884031",3
614,*stand,"2019-05-29 17:36:43.241987",3
615,?death,"2019-05-29 17:37:12.318239",3
616,w,"2019-05-29 17:37:19.082832",1
617,?killing,"2019-05-29 17:37:25.561560",3
618,r,"2019-05-29 17:37:46.410493",1
619,p,"2019-05-29 17:37:50.397495",3
620,y,"2019-05-29 17:38:01.103117",1
621,y,"2019-05-29 17:38:03.920031",3
622,"dat voice","2019-05-29 17:38:10.766616",3
623,o,"2019-05-29 17:38:16.330120",3
624,"Sexy voice.","2019-05-29 17:38:19.120985",1
625,"Choir voice.","2019-05-29 17:38:22.831878",1
626,j,"2019-05-29 17:38:27.391146",1
627,"*Death Stare","2019-05-29 17:38:36.409581",1
628,*yell,"2019-05-29 17:38:47.385555",3
629,u3,"2019-05-29 17:38:49.702105",1
630,*cry,"2019-05-29 17:38:51.509276",3
631,s,"2019-05-29 17:38:56.024379",1
632,s,"2019-05-29 17:38:57.420519",3
633,y,"2019-05-29 17:39:12.755456",3
634,"unlcok u4 ?","2019-05-29 17:39:14.058882",1
635,p,"2019-05-29 17:39:25.544172",3
636,j,"2019-05-29 17:39:29.186152",1
637,u4,"2019-05-29 17:39:31.292132",3
638,r,"2019-05-29 17:39:37.226991",1
639,"i d'ont see any difference","2019-05-29 17:40:03.322502",3
640,s,"2019-05-29 17:40:05.126263",1
641,"I do not see either. It's stra","2019-05-29 17:40:18.762221",1
642,"so that was a lie","2019-05-29 17:40:32.891880",3
643,y,"2019-05-29 17:40:34.212656",1
644,w,"2019-05-29 17:40:35.245044",3
645,ooooh,"2019-05-29 17:40:47.577282",1
646,"*I speak","2019-05-29 17:40:47.784068",3
647,oh!,"2019-05-29 17:40:49.417445",3
648,r,"2019-05-29 17:40:52.485398",3
649,ok,"2019-05-29 17:40:57.563725",3
650,nice,"2019-05-29 17:40:59.245867",3
651,b,"2019-05-29 17:41:02.453929",1
652,b,"2019-05-29 17:41:03.271679",3
653,c,"2019-05-29 17:41:15.940784",1
654,w,"2019-05-29 17:41:21.368298",3
655,*walking,"2019-05-29 17:41:26.602876",3
656,*climbing,"2019-05-29 17:41:27.757126",1
657,r,"2019-05-29 17:41:28.881577",3
658,r,"2019-05-29 17:41:29.860489",1
659,*running,"2019-05-29 17:41:32.442166",3
660,br,"2019-05-29 17:41:33.564326",1
661,y,"2019-05-29 17:41:41.591529",1
662,b,"2019-05-29 17:41:43.538763",3
663,by,"2019-05-29 17:41:43.601059",1
664,j,"2019-05-29 17:41:56.161940",1
665,g,"2019-05-29 17:42:01.594127",3
666,r,"2019-05-29 17:42:09.036698",1
667,*driving,"2019-05-29 17:42:11.190711",1
668,*singing,"2019-05-29 17:42:17.174423",3
669,*dancing,"2019-05-29 17:42:24.432452",3
670,bw,"2019-05-29 17:42:31.953633",3
671,c,"2019-05-29 17:42:39.302631",1
672,none,"2019-05-29 17:42:43.647628",3
673,"I can see the disco balls from","2019-05-29 17:42:45.320576",1
674,"oh right","2019-05-29 17:42:50.913851",3
675,o,"2019-05-29 17:42:54.227019",1
676,s,"2019-05-29 17:42:54.395111",3
677,"Look at those 80s moves... Har","2019-05-29 17:43:02.525800",1
678,r,"2019-05-29 17:43:07.750852",1
679,r,"2019-05-29 17:43:07.918878",3
680,bb,"2019-05-29 17:43:19.957763",1
681,b,"2019-05-29 17:43:21.897006",1
682,g,"2019-05-29 17:43:25.611148",3
683,y,"2019-05-29 17:43:34.724905",1
684,sb,"2019-05-29 17:43:39.794566",1
685,"mine OWL2019DVa","2019-05-29 17:43:39.894315",3
686,:D,"2019-05-29 17:43:42.017507",1
687,"ok :D","2019-05-29 17:43:44.877450",1
688,"oh no","2019-05-29 17:43:45.688819",3
689,r,"2019-05-29 17:43:53.128184",1
690,LUL,"2019-05-29 17:43:54.960069",3
691,s,"2019-05-29 17:44:17.643815",3
692,"this game is stupid and fun :D","2019-05-29 17:44:27.755893",1
693,"so stupid","2019-05-29 17:44:37.223577",3
694,"so great","2019-05-29 17:44:40.110121",3
695,u,"2019-05-29 17:44:42.630890",1
696,y,"2019-05-29 17:44:44.009818",1
697,y,"2019-05-29 17:44:46.845693",3
698,all,"2019-05-29 17:44:54.760258",3
699,b,"2019-05-29 17:44:56.317891",1
700,b,"2019-05-29 17:45:01.765259",3
701,g,"2019-05-29 17:45:19.314183",3
702,r,"2019-05-29 17:45:24.154331",1
703,r,"2019-05-29 17:45:33.324515",3
704,b,"2019-05-29 17:45:38.248425",1
705,b,"2019-05-29 17:45:40.004569",3
706,sb,"2019-05-29 17:45:44.150306",3
707,j,"2019-05-29 17:45:56.812274",3
708,":D This is how we're going to ","2019-05-29 17:46:03.179114",1
709,r,"2019-05-29 17:46:06.103229",1
710,"I think LUL","2019-05-29 17:46:10.462892",3
711,w,"2019-05-29 17:46:13.339210",3
712,g,"2019-05-29 17:46:20.593768",1
713,"that was nice","2019-05-29 17:46:33.759429",3
714,bye,"2019-05-29 17:46:35.473104",3
715,"Bye bye","2019-05-29 17:46:39.285183",1
716,"It was cool","2019-05-29 17:46:40.896665",1
717,sb,"2019-05-29 17:47:07.808214",1
718,r,"2019-05-29 17:47:18.875563",1
719,?mybots,"2019-05-29 17:47:29.302782",1
720,b,"2019-05-29 17:47:47.230092",1
721,?score,"2019-05-29 17:48:07.730025",1
722,+,"2019-05-29 17:48:50.508077",1
723,r,"2019-05-29 17:48:52.598366",1
724,c,"2019-05-29 17:49:24.568324",1
725,y,"2019-05-29 17:49:44.746289",1
726,b,"2019-05-29 17:49:52.558143",1
727,none,"2019-05-29 17:50:04.872543",1
728,r,"2019-05-29 17:50:12.264849",1
729,b,"2019-05-29 17:50:21.716653",1
730,r,"2019-05-29 17:51:06.764842",1
731,r,"2019-05-29 17:51:36.886682",1
732,c,"2019-05-29 17:52:20.766880",1
733,bw,"2019-05-29 17:52:39.570179",1
734,r,"2019-05-29 17:52:48.994812",1
735,y,"2019-05-29 17:52:58.534890",1
736,c,"2019-05-29 17:53:28.633629",1
737,r,"2019-05-29 17:53:38.217287",1
738,br,"2019-05-29 17:53:39.523976",1
739,g,"2019-05-29 17:53:50.095307",1
740,c,"2019-05-29 17:53:56.608983",1
741,r,"2019-05-29 17:54:05.362555",1
742,o,"2019-05-29 17:54:17.873668",1
743,g,"2019-05-29 17:54:26.681190",1
744,p,"2019-05-29 17:54:45.749405",1
745,h,"2019-05-29 17:55:08.313751",1
746,g,"2019-05-29 17:55:18.918151",1
747,y,"2019-05-29 17:55:25.469626",1
748,s,"2019-05-29 17:55:33.511406",1
749,g,"2019-05-29 17:55:45.380116",1
750,bw,"2019-05-29 17:55:54.474924",1
751,j,"2019-05-29 17:56:03.531924",1
752,g,"2019-05-29 17:56:22.102825",1
753,bg,"2019-05-29 17:56:28.602112",1
754,w,"2019-05-29 17:56:39.838809",1
755,g,"2019-05-29 17:56:59.602864",1
756,r,"2019-05-29 17:57:16.911657",1
757,w,"2019-05-29 17:57:27.391632",1
758,j,"2019-05-29 17:57:37.497620",1
759,r,"2019-05-29 17:57:46.419615",1
760,s,"2019-05-29 17:58:05.948754",1
761,g,"2019-05-29 17:58:16.699388",1
762,w,"2019-05-29 17:58:25.589766",1
763,r,"2019-05-29 17:58:34.591042",1
764,g,"2019-05-29 17:58:54.468647",1
765,w,"2019-05-29 17:59:13.345183",1
766,r,"2019-05-29 17:59:24.466585",1
767,c,"2019-05-29 17:59:38.792068",1
768,g,"2019-05-29 17:59:43.994624",1
769,j,"2019-05-29 17:59:55.091146",1
770,g,"2019-05-29 18:00:21.554628",1
771,p,"2019-05-29 18:00:41.022471",1
772,s,"2019-05-29 18:00:51.401480",1
773,g,"2019-05-29 18:01:00.318764",1
774,r,"2019-05-29 18:01:18.363322",1
775,s,"2019-05-29 18:01:28.689729",1
776,g,"2019-05-29 18:01:38.439729",1
777,p,"2019-05-29 18:02:00.337494",1
778,w,"2019-05-29 18:02:17.262032",1
779,g,"2019-05-29 18:02:27.722703",1
780,r,"2019-05-29 18:02:46.477399",1
781,p,"2019-05-29 18:02:58.955851",1
782,j,"2019-05-29 18:03:15.926458",1
783,y,"2019-05-29 18:03:37.100252",1
784,o,"2019-05-29 18:03:55.715627",1
785,w,"2019-05-29 18:04:04.942425",1
786,g,"2019-05-29 18:04:15.417313",1
787,y,"2019-05-29 18:04:34.366497",1
788,g,"2019-05-29 18:04:52.938041",1
789,p,"2019-05-29 18:04:59.690601",1
790,y,"2019-05-29 18:05:10.417663",1
791,g,"2019-05-29 18:05:19.683663",1
792,j,"2019-05-29 18:05:38.959319",1
793,u5,"2019-05-29 18:05:50.080063",1
794,g,"2019-05-29 18:06:07.895976",1
795,r,"2019-05-29 18:06:27.682269",1
796,r,"2019-05-29 18:06:32.410388",5
797,y,"2019-05-29 18:06:39.984378",1
798,s,"2019-05-29 18:06:50.009751",1
799,g,"2019-05-29 18:06:58.807613",1
800,+,"2019-05-29 18:07:29.136429",1
801,g,"2019-05-29 18:07:37.502146",1
802,w,"2019-05-29 18:07:53.021660",1
803,r,"2019-05-29 18:08:01.486527",1
804,b,"2019-05-29 18:08:10.033580",1
805,g,"2019-05-29 18:08:18.364746",1
806,b,"2019-05-29 18:08:30.724601",1
807,w,"2019-05-29 18:08:38.474644",1
808,g,"2019-05-29 18:08:53.442793",1
809,w,"2019-05-29 18:09:08.694396",1
810,c,"2019-05-29 18:09:24.088328",1
811,y,"2019-05-29 18:09:32.293960",1
812,r,"2019-05-29 18:09:38.936915",1
813,b,"2019-05-29 18:09:44.534532",5
814,g,"2019-05-29 18:09:46.239783",1
815,b,"2019-05-29 18:10:02.311567",1
816,r,"2019-05-29 18:10:08.851410",1
817,g,"2019-05-29 18:10:17.589737",1
818,w,"2019-05-29 18:10:31.008805",1
819,g,"2019-05-29 18:10:46.959464",1
820,"@Zauxst do you own a bot?","2019-05-29 18:10:47.612813",5
821,"All 3 top","2019-05-29 18:10:55.397823",1
822,o,"2019-05-29 18:11:05.052008",1
823,r,"2019-05-29 18:11:10.578433",1
824,"@Zauxst i could not buy them a","2019-05-29 18:11:13.305847",5
825,"You have to steal them RGB are","2019-05-29 18:11:30.853756",1
826,g,"2019-05-29 18:11:44.196077",1
827,j,"2019-05-29 18:11:56.567714",1
828,r,"2019-05-29 18:12:02.871473",1
829,g,"2019-05-29 18:12:10.275191",1
830,g,"2019-05-29 18:12:41.778689",1
831,"why are only we playing and 45","2019-05-29 18:12:48.307610",5
832,"view botting?","2019-05-29 18:12:51.454676",5
833,"I do not know :) I'm just curi","2019-05-29 18:13:08.473408",1
834,g,"2019-05-29 18:13:22.005863",5
835,j,"2019-05-29 18:13:26.601012",1
836,y,"2019-05-29 18:13:28.918574",5
837,o,"2019-05-29 18:13:33.971397",1
838,g,"2019-05-29 18:13:41.082808",1
839,y,"2019-05-29 18:13:56.221483",1
840,g,"2019-05-29 18:14:10.559914",1
841,c,"2019-05-29 18:14:28.001078",1
842,b,"2019-05-29 18:14:43.147238",1
843,s,"2019-05-29 18:14:49.928081",1
844,g,"2019-05-29 18:14:56.335232",1
845,yt,"2019-05-29 18:15:05.008538",1
846,g,"2019-05-29 18:15:19.615007",1
847,j,"2019-05-29 18:15:48.660841",1
848,r,"2019-05-29 18:15:56.584318",1
849,w,"2019-05-29 18:16:06.048148",1
850,g,"2019-05-29 18:16:12.193578",1
851,y,"2019-05-29 18:16:42.801655",1
852,g,"2019-05-29 18:16:56.364999",1
853,j,"2019-05-29 18:17:11.583375",1
854,o,"2019-05-29 18:17:21.191888",1
855,g,"2019-05-29 18:17:26.721986",1
856,p,"2019-05-29 18:17:46.858493",1
857,o,"2019-05-29 18:17:57.898720",1
858,c,"2019-05-29 18:18:04.771598",1
859,"*dodging the stick","2019-05-29 18:18:17.585409",1
860,s,"2019-05-29 18:18:28.297818",1
861,g,"2019-05-29 18:18:42.269061",1
862,u8,"2019-05-29 18:18:49.263334",1
863,p,"2019-05-29 18:18:56.252585",1
864,j,"2019-05-29 18:18:59.096605",1
865,w,"2019-05-29 18:19:21.962552",1
866,g,"2019-05-29 18:19:37.677776",1
867,j,"2019-05-29 18:19:52.125774",1
868,+,"2019-05-29 18:19:58.943550",1
869,c,"2019-05-29 18:20:06.164782",1
870,r,"2019-05-29 18:20:20.553172",1
871,j,"2019-05-29 18:20:29.213154",1
872,bj,"2019-05-29 18:20:33.909223",1
873,g,"2019-05-29 18:20:44.173316",1
874,j,"2019-05-29 18:21:14.732294",1
875,g,"2019-05-29 18:21:22.936375",1
876,w,"2019-05-29 18:21:28.906956",1
877,o,"2019-05-29 18:21:37.567005",1
878,g,"2019-05-29 18:21:52.282536",1
879,s,"2019-05-29 18:22:00.373637",1
880,c,"2019-05-29 18:22:07.277996",1
881,?,"2019-05-29 18:25:39.971538",7
882,w,"2019-05-29 18:26:51.821277",7
883,b,"2019-05-29 18:28:00.726588",7
884,j,"2019-05-29 18:29:33.385710",1
885,r,"2019-05-29 18:29:43.965917",1
886,g,"2019-05-29 18:29:48.516506",1
887,*chanting,"2019-05-29 18:30:18.088412",1
888,p,"2019-05-29 18:30:49.558166",1
889,g,"2019-05-29 18:30:56.608007",1
890,?mybots,"2019-05-29 18:31:05.988377",1
891,w,"2019-05-29 18:32:07.366225",1
892,g,"2019-05-29 18:32:14.382293",1
893,b,"2019-05-29 18:32:19.460098",1
894,c,"2019-05-29 18:32:27.214894",1
895,g,"2019-05-29 18:32:50.287321",1
896,w,"2019-05-29 18:32:58.994326",1
897,c,"2019-05-29 18:33:06.961421",1
898,r,"2019-05-29 18:33:12.619419",1
899,g,"2019-05-29 18:33:20.139907",1
900,p,"2019-05-29 18:33:49.899671",1
901,w,"2019-05-29 18:33:58.578545",1
902,j,"2019-05-29 18:34:07.275822",1
903,y,"2019-05-29 18:34:20.152497",1
904,o,"2019-05-29 18:34:29.413140",1
905,j,"2019-05-29 18:34:37.077821",1
906,c,"2019-05-29 18:34:43.846417",1
907,y,"2019-05-29 18:34:51.517865",1
908,j,"2019-05-29 18:35:05.684109",1
909,p,"2019-05-29 18:35:15.859093",1
910,s,"2019-05-29 18:35:21.982679",1
911,y,"2019-05-29 18:35:29.405070",1
912,o,"2019-05-29 18:35:44.679695",1
913,w,"2019-05-29 18:35:52.080045",1
914,c,"2019-05-29 18:35:59.062230",1
915,o,"2019-05-29 18:36:07.818234",1
916,p,"2019-05-29 18:36:16.662051",1
917,s,"2019-05-29 18:36:30.515510",1
918,bo,"2019-05-29 18:36:44.313348",1
919,j,"2019-05-29 18:36:53.084364",1
920,w,"2019-05-29 18:37:01.441807",1
921,o,"2019-05-29 18:37:06.796507",1
922,w,"2019-05-29 18:37:22.892210",1
923,o,"2019-05-29 18:37:30.702669",1
924,by,"2019-05-29 18:37:40.879046",1
925,j,"2019-05-29 18:37:47.240467",1
926,o,"2019-05-29 18:37:59.615798",1
927,s,"2019-05-29 18:38:15.584403",1
928,o,"2019-05-29 18:38:29.920426",1
929,s,"2019-05-29 18:38:45.070113",1
930,r,"2019-05-29 18:39:07.018262",1
931,s,"2019-05-29 18:39:16.951572",1
932,j,"2019-05-29 18:39:25.454300",1
933,c,"2019-05-29 18:39:31.879678",1
934,w,"2019-05-29 18:39:37.809421",1
935,g,"2019-05-29 18:40:01.658165",1
936,p,"2019-05-29 18:40:08.427032",1
937,s,"2019-05-29 18:40:17.822735",1
938,c,"2019-05-29 18:40:24.274288",1
939,o,"2019-05-29 18:40:31.091720",1
940,p,"2019-05-29 18:40:39.121904",1
941,c,"2019-05-29 18:40:47.061822",1
942,o,"2019-05-29 18:40:54.949247",1
943,p,"2019-05-29 18:41:02.785495",1
944,y,"2019-05-29 18:41:11.827404",1
945,w,"2019-05-29 18:41:18.721007",1
946,y,"2019-05-29 18:41:35.643498",1
947,g,"2019-05-29 18:41:40.487036",1
948,j,"2019-05-29 18:41:48.126689",1
949,c,"2019-05-29 18:42:04.782153",1
950,w,"2019-05-29 18:42:09.572597",1
951,?,"2019-05-29 18:42:15.715189",1
952,u20,"2019-05-29 18:42:23.314739",1
953,?death,"2019-05-29 18:42:46.276844",1
954,o,"2019-05-29 18:42:50.246820",1
955,j,"2019-05-29 18:42:56.100511",1
956,c,"2019-05-29 18:43:04.194352",1
957,?life,"2019-05-29 18:43:16.175246",1
958,y,"2019-05-29 18:43:18.298553",1
959,s,"2019-05-29 18:43:27.060879",1
960,j,"2019-05-29 18:43:35.173365",1
961,p,"2019-05-29 18:43:40.717798",1
962,w,"2019-05-29 18:43:49.318091",1
963,j,"2019-05-29 18:43:57.224796",1
964,g,"2019-05-29 18:44:05.150881",1
965,p,"2019-05-29 18:44:12.443809",1
966,?,"2019-05-29 18:44:23.524512",1
967,s,"2019-05-29 18:44:27.861326",1
968,u10,"2019-05-29 18:44:41.101159",1
969,?muscles,"2019-05-29 18:44:58.780877",1
970,p,"2019-05-29 18:44:59.787784",1
971,r,"2019-05-29 18:45:06.640978",1
972,y,"2019-05-29 18:45:13.032552",1
973,w,"2019-05-29 18:45:21.171572",1
974,j,"2019-05-29 18:45:29.032012",1
975,?,"2019-05-29 18:45:30.992513",1
976,u9,"2019-05-29 18:45:37.321291",1
977,p,"2019-05-29 18:45:44.079526",1
978,j,"2019-05-29 18:45:54.133017",1
979,c,"2019-05-29 18:46:00.936493",1
980,?,"2019-05-29 18:46:18.877766",1
981,s,"2019-05-29 18:46:20.439370",1
982,j,"2019-05-29 18:46:30.519651",1
983,?body,"2019-05-29 18:46:36.993287",1
984,c,"2019-05-29 18:46:46.257186",1
985,?sensors,"2019-05-29 18:46:51.315466",1
986,s,"2019-05-29 18:46:53.473820",1
987,o,"2019-05-29 18:46:58.281590",1
988,?joints,"2019-05-29 18:47:07.506749",1
989,w,"2019-05-29 18:47:09.285721",1
990,j,"2019-05-29 18:47:15.503965",1
991,c,"2019-05-29 18:47:22.759818",1
992,?,"2019-05-29 18:47:42.801548",1
993,?killing,"2019-05-29 18:47:48.410867",1
994,?evolution,"2019-05-29 18:48:07.326233",1
995,?obey,"2019-05-29 18:48:08.956754",1
996,y,"2019-05-29 18:48:18.327452",1
997,w,"2019-05-29 18:48:21.861760",1
998,o,"2019-05-29 18:48:31.165201",1
999,s,"2019-05-29 18:48:39.585523",1
1000,r,"2019-05-29 18:48:48.706088",1
1001,c,"2019-05-29 18:48:54.219067",1
1002,o,"2019-05-29 18:49:01.083980",1
1003,p,"2019-05-29 18:49:07.128443",1
1004,c,"2019-05-29 18:49:15.836045",1
1005,j,"2019-05-29 18:49:25.274611",1
1006,anything,"2019-05-29 18:49:34.290225",1
1007,y,"2019-05-29 18:49:38.262424",1
1008,j,"2019-05-29 18:49:48.839390",1
1009,p,"2019-05-29 18:50:16.805541",1
1010,o,"2019-05-29 18:50:23.317830",1
1011,w,"2019-05-29 18:50:33.381204",1
1012,c,"2019-05-29 18:50:39.568976",1
1013,y,"2019-05-29 18:50:46.674893",1
1014,s,"2019-05-29 18:50:55.259193",1
1015,?,"2019-05-29 18:50:59.222105",1
1016,w,"2019-05-29 18:51:01.495629",1
1017,?graphs,"2019-05-29 18:51:32.629799",1
1018,?learning,"2019-05-29 18:51:37.781175",1
1019,c,"2019-05-29 18:51:41.841218",1
1020,w,"2019-05-29 18:51:45.882341",1
1021,?shadow,"2019-05-29 18:51:58.919172",1
1022,p,"2019-05-29 18:52:16.979305",1
1023,s,"2019-05-29 18:52:31.647770",1
1024,r,"2019-05-29 18:52:39.357498",1
1025,u6,"2019-05-29 18:52:47.228806",1
1026,w,"2019-05-29 18:53:04.453073",1
1027,g,"2019-05-29 18:53:10.169613",1
1028,s,"2019-05-29 18:53:19.205579",1
1029,y,"2019-05-29 18:53:26.776647",1
1030,j,"2019-05-29 18:53:32.574413",1
1031,w,"2019-05-29 18:53:41.435780",1
1032,c,"2019-05-29 18:53:47.301555",1
1033,j,"2019-05-29 18:53:55.205059",1
1034,w,"2019-05-29 18:54:03.360695",1
1035,o,"2019-05-29 18:54:10.110351",1
1036,s,"2019-05-29 18:54:21.427208",1
1037,p,"2019-05-29 18:54:48.024225",1
1038,c,"2019-05-29 18:54:55.627735",1
1039,y,"2019-05-29 18:55:19.144367",1
1040,p,"2019-05-29 18:55:31.932015",1
1041,c,"2019-05-29 18:55:35.304087",1
1042,j,"2019-05-29 18:55:41.793002",1
1043,y,"2019-05-29 18:55:51.171968",1
1044,s,"2019-05-29 18:55:56.564160",1
1045,p,"2019-05-29 18:56:04.392979",1
1046,j,"2019-05-29 18:56:13.892160",1
1047,s,"2019-05-29 18:56:19.322100",1
1048,y,"2019-05-29 18:56:26.929987",1
1049,j,"2019-05-29 18:56:35.977668",1
1050,o,"2019-05-29 18:56:41.707629",1
1051,y,"2019-05-29 18:56:52.464907",1
1052,p,"2019-05-29 18:56:59.155723",1
1053,o,"2019-05-29 18:57:05.609717",1
1054,j,"2019-05-29 18:57:27.099174",1
1055,p,"2019-05-29 18:57:37.437786",1
1056,s,"2019-05-29 18:57:44.347680",1
1057,y,"2019-05-29 18:57:50.330682",1
1058,j,"2019-05-29 18:57:58.210646",1
1059,w,"2019-05-29 18:58:07.252081",1
1060,y,"2019-05-29 18:58:13.247551",1
1061,c,"2019-05-29 18:58:20.493455",1
1062,p,"2019-05-29 18:58:28.638798",1
1063,w,"2019-05-29 18:58:38.930993",1
1064,o,"2019-05-29 18:58:43.811247",1
1065,j,"2019-05-29 18:58:53.866553",1
1066,g,"2019-05-29 18:59:14.403424",1
1067,w,"2019-05-29 18:59:23.103009",1
1068,p,"2019-05-29 18:59:30.621295",1
1069,s,"2019-05-29 18:59:36.493154",1
1070,c,"2019-05-29 18:59:45.860982",1
1071,p,"2019-05-29 18:59:54.510627",1
1072,g,"2019-05-29 19:00:07.706428",1
1073,c,"2019-05-29 19:00:14.911231",1
1074,y,"2019-05-29 19:00:37.830458",1
1075,j,"2019-05-29 19:00:46.376684",1
1076,c,"2019-05-29 19:01:08.871165",1
1077,r,"2019-05-29 19:01:15.931038",1
1078,g,"2019-05-29 19:01:24.262759",1
1079,s,"2019-05-29 19:02:03.120984",1
1080,w,"2019-05-29 19:02:10.554908",1
1081,r,"2019-05-29 19:02:17.048268",1
1082,c,"2019-05-29 19:02:23.868870",1
1083,y,"2019-05-29 19:02:33.418322",1
1084,s,"2019-05-29 19:03:08.956172",1
1085,u7,"2019-05-29 19:03:14.993302",1
1086,c,"2019-05-29 19:03:20.544002",1
1087,g,"2019-05-29 19:03:25.485061",1
